repair_id,garage_id,user_id,calculated_distance_km,distance_score,is_nearby,is_very_close,specialization_match_score,historical_satisfaction_rate,total_repairs,avg_historical_cost,avg_completion_time,cost_reliability,time_reliability,overall_preference_score,distance_preference_match,price_preference_match,rating_preference_match,availability_score,current_utilization,avg_hourly_rate,price_competitiveness,cost_accuracy,avg_rating,num_reviews,years_in_business,certified,user_satisfied,satisfaction_score,would_recommend,final_cost,completion_days
REP0361,GAR002,USER214,15.918280807470703,0.059107660605705534,0,0,1.0,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,0,1,0.5,0.5,4518,0.7621735281097831,0.8753933291378225,4.46,179,26,0,1,0.695,0,112671,5
REP0362,GAR090,USER293,6.206706913738137,0.13875963209960726,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.0,0,0,0,0.75,0.25,1956,1.760480572597137,0.8537107516650808,3.92,23,29,1,0,0.612,1,104081,7
REP0363,GAR082,USER099,19.117328864126627,0.049708388561624975,0,0,1.0,0.6,15,151920.33333333334,5.933333333333334,0.07318126419344212,0.27538246515864934,0.0,0,0,0,0.6,0.4,4344,0.7927025782688766,0.8278893719980356,3.75,21,14,0,0,0.514,0,97856,7
REP0364,GAR036,USER036,8.28615924745385,0.10768714743656668,0,0,1.0,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,0.6666666666666666,0,1,1,0.2,0.8,3977,0.8658536585365854,0.7959294840051501,4.35,86,21,0,1,0.697,0,24315,3
REP0365,GAR038,USER288,12.334071658256766,0.07499584715226701,0,0,0.8,0.7777777777777778,18,117065.11111111111,4.777777777777778,0.07372681576764992,0.2440487030777376,0.6666666666666666,0,1,1,0.8,0.2,3264,1.0549938725490196,0.8359271906762161,3.96,57,28,1,0,0.607,0,82985,6
REP0366,GAR050,USER148,15.059229217092648,0.062269489181688085,0,0,1.0,0.7,10,176583.3,8.5,0.07515839349575335,0.14548268842493628,0.6666666666666666,1,0,1,0.875,0.125,3950,0.8717721518987341,0.8777701719859673,4.03,50,16,1,0,0.614,1,288541,15
REP0367,GAR069,USER370,12.913179652106768,0.07187429653066957,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,0.6666666666666666,0,1,1,0.0,1.0,3856,0.8930238589211619,0.8468643176439653,4.15,61,22,0,0,0.587,0,25765,1
REP0368,GAR004,USER302,18.305478496053986,0.051798767909554726,0,0,0.8,0.5833333333333334,12,39494.583333333336,3.3333333333333335,0.27323611960573707,0.3603278037113696,0.0,0,0,0,0.0,1.0,2886,1.1931739431739432,0.8664394622829585,3.65,15,22,1,0,0.479,0,77795,4
REP0369,GAR076,USER327,17.49512418503204,0.05406830416468856,0,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.3333333333333333,0,0,1,1.0,0.0,1906,1.8066631689401889,0.9024851154901359,4.18,21,9,0,0,0.57,0,79277,4
REP0370,GAR026,USER133,13.362257830432853,0.06962693552827423,0,0,0.3,0.7142857142857143,7,74171.42857142857,4.285714285714286,0.12673558218244643,0.2756574084297224,0.3333333333333333,0,0,1,0.8571428571428571,0.14285714285714285,2028,1.6979783037475344,0.8917497837993658,4.16,37,18,1,1,0.555,0,77337,3
REP0371,GAR058,USER139,13.912753876080696,0.06705669578601102,0,0,1.0,0.7142857142857143,7,56460.857142857145,5.285714285714286,0.31676395008011377,0.3360161941392271,0.3333333333333333,0,0,1,0.8571428571428571,0.14285714285714285,2112,1.6304450757575757,0.8502202643171806,4.03,39,30,0,1,0.763,1,56376,6
REP0372,GAR071,USER080,14.726904151704153,0.0635853051785555,0,0,0.3,1.0,6,48355.833333333336,2.1666666666666665,0.22948178926022245,0.38430764601684386,0.3333333333333333,0,0,1,0.0,1.0,3376,1.019994075829384,0.8679077084425799,4.66,481,28,1,1,0.756,1,21589,1
REP0373,GAR079,USER187,14.495944332826536,0.06453301447925343,0,0,1.0,0.4444444444444444,9,116845.11111111111,6.888888888888889,0.0787944171839091,0.18233065198384377,0.6666666666666666,1,0,1,0.8,0.2,2190,1.5723744292237443,0.8691979911733374,3.85,17,3,0,1,0.645,0,102807,12
REP0374,GAR060,USER063,10.845692428470322,0.08441887260187235,0,0,0.8,0.8,10,140588.2,5.1,0.05497280819422934,0.16031591298379788,0.0,0,0,0,0.0,1.0,4789,0.7190436416788474,0.8669102340085778,3.9,15,2,0,1,0.788,1,103692,7
REP0375,GAR019,USER288,2.094856653089813,0.32311674241895166,1,0,0.3,0.8666666666666667,15,194796.66666666666,6.133333333333334,0.05346070332166303,0.17532800504040771,0.6666666666666666,1,0,1,0.7142857142857143,0.2857142857142857,3800,0.9061842105263158,0.8508426055957654,4.1,50,7,1,0,0.685,0,472575,12
REP0376,GAR097,USER074,14.770521666181436,0.06340944333784572,0,0,0.8,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.3333333333333333,0,1,0,0.25,0.75,2761,1.2471930459978269,0.7887229561554662,4.22,47,22,1,1,0.688,0,75918,7
REP0377,GAR024,USER333,11.827548117374926,0.0779572207291508,0,0,0.8,0.7142857142857143,14,57257.07142857143,3.7142857142857144,0.13780279689365127,0.31260737825928997,0.6666666666666666,1,0,1,0.2,0.8,2391,1.4401923881221246,0.7792129018446498,4.04,69,18,1,0,0.468,0,68430,3
REP0378,GAR046,USER351,16.88295296453119,0.055919176323025996,0,0,0.3,0.6666666666666666,9,52024.88888888889,3.6666666666666665,0.24855405256662993,0.4,0.0,0,0,0,1.0,0.0,4082,0.8435815776580108,0.7510697702649388,4.11,83,4,1,0,0.682,1,82307,3
REP0379,GAR086,USER210,11.586544745941104,0.07944992213391042,0,0,1.0,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,0.3333333333333333,0,0,1,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.8046635018151355,4.1,35,5,0,1,0.775,1,17122,1
REP0380,GAR036,USER399,5.955304579672989,0.14377515586053832,0,0,0.8,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,0.3333333333333333,0,0,1,0.2,0.8,3977,0.8658536585365854,0.8399498987210474,4.35,86,21,0,1,0.621,0,85837,6
REP0381,GAR012,USER373,4.426233567851841,0.18428989233426676,1,0,0.8,0.7272727272727273,22,109157.5,5.045454545454546,0.07812754044392511,0.20574488077498343,1.0,1,1,1,0.6,0.4,3681,0.9354794892692203,0.8469279191417679,4.18,72,30,0,1,0.583,0,19105,3
REP0382,GAR036,USER399,12.444260694982642,0.07438118188032437,0,0,0.8,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,0.3333333333333333,0,0,1,0.2,0.8,3977,0.8658536585365854,0.8571249985117808,4.35,86,21,0,1,0.725,1,383974,7
REP0383,GAR005,USER337,15.863777051530395,0.05929869666471009,0,0,0.3,0.7142857142857143,14,86636.92857142857,5.0,0.1266465705408723,0.34709207640227174,0.6666666666666666,0,1,1,0.25,0.75,2925,1.1772649572649572,0.8754906257608961,3.95,28,30,1,1,0.641,0,89891,7
REP0384,GAR063,USER248,17.23965828942689,0.05482558851333728,0,0,0.3,0.8888888888888888,9,99473.77777777778,4.444444444444445,0.07976527912695852,0.1939241756997937,0.6666666666666666,0,1,1,0.8,0.2,4577,0.7523487000218484,0.8447256259989344,4.47,114,9,0,1,0.75,1,346952,12
REP0385,GAR029,USER250,19.540082624538922,0.04868529588120134,0,0,0.3,0.6,10,98671.5,3.6,0.08880008868471166,0.1924840598000365,0.0,0,0,0,0.25,0.75,4266,0.8071964369432724,0.889055472263868,3.88,22,10,0,0,0.619,1,101403,3
REP0386,GAR046,USER350,13.085218040132359,0.07099641604061409,0,0,0.3,0.6666666666666666,9,52024.88888888889,3.6666666666666665,0.24855405256662993,0.4,0.6666666666666666,1,1,0,1.0,0.0,4082,0.8435815776580108,0.7554857527484855,4.11,83,4,1,1,0.578,0,27734,3
REP0387,GAR048,USER166,19.725154680036272,0.04825054458885466,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.3333333333333333,0,0,1,0.625,0.375,4567,0.753996058681848,0.8589710748212189,4.16,190,25,1,1,0.612,1,106903,5
REP0388,GAR080,USER131,6.319990853222893,0.13661219256301577,0,0,0.3,0.7692307692307693,13,97306.61538461539,5.076923076923077,0.09246743861994061,0.19561018600640578,0.6666666666666666,1,1,0,0.0,1.0,3788,0.9090549102428722,0.8582716262602276,4.32,259,27,1,1,0.733,1,79512,4
REP0389,GAR068,USER158,18.41624035214463,0.05150327673449636,0,0,0.8,0.3333333333333333,9,96419.77777777778,5.0,0.1444352657380637,0.3483314773547883,0.6666666666666666,0,1,1,1.0,0.0,3275,1.0514503816793894,0.7802566930712925,4.06,34,18,1,0,0.48,0,97316,7
REP0390,GAR024,USER150,13.744219275426477,0.06782319099571822,0,0,1.0,0.7142857142857143,14,57257.07142857143,3.7142857142857144,0.13780279689365127,0.31260737825928997,1.0,1,1,1,0.2,0.8,2391,1.4401923881221246,0.8430138133110088,4.04,69,18,1,0,0.673,1,50349,3
REP0391,GAR032,USER299,19.695524460181808,0.048319625913515754,0,0,1.0,1.0,13,94173.92307692308,4.846153846153846,0.09649372477062067,0.2229953989366737,0.3333333333333333,0,0,1,1.0,0.0,3077,1.1191095222619434,0.8748005773759782,4.14,95,30,1,1,0.716,1,74055,6
REP0392,GAR037,USER300,19.6895259155905,0.04833363529352088,0,0,0.8,0.75,4,137130.0,3.5,0.044931322380845254,0.2958163163244893,0.3333333333333333,0,0,1,0.5555555555555556,0.4444444444444444,4509,0.763694832557108,0.8912205821329066,3.85,15,5,0,1,0.535,0,30068,3
REP0393,GAR041,USER148,11.390550767516064,0.08070666258207586,0,0,0.8,0.7692307692307693,13,108443.92307692308,5.461538461538462,0.09462280967985631,0.23638069205339082,0.3333333333333333,1,0,0,1.0,0.0,3752,0.9177771855010661,0.8648066000580408,3.86,15,14,1,1,0.621,1,20860,3
REP0394,GAR017,USER376,8.153657630140474,0.10924594740219204,0,0,0.3,1.0,6,60802.666666666664,2.3333333333333335,0.19080687851812214,0.3991147148038121,0.3333333333333333,0,0,1,0.3333333333333333,0.6666666666666666,4803,0.7169477409952113,0.7880157306471643,4.16,54,26,1,1,0.681,1,35133,2
REP0395,GAR007,USER225,12.020089471978476,0.07680438772346196,0,0,1.0,0.6666666666666666,12,71147.91666666667,4.75,0.11922544607585,0.2152253299176548,0.3333333333333333,0,0,1,1.0,0.0,1769,1.9465799886941775,0.9070440519259417,3.8,24,5,1,1,0.671,0,63933,4
REP0396,GAR044,USER240,18.974888926402667,0.05006285660383358,0,0,1.0,0.3333333333333333,6,63120.0,4.833333333333333,0.1377874228566072,0.20991366558572697,0.3333333333333333,0,0,1,0.16666666666666666,0.8333333333333334,1929,1.7851218247796785,0.8885100674892059,4.26,31,8,0,0,0.68,0,79546,6
REP0397,GAR056,USER389,19.385799420009942,0.049053754498263005,0,0,0.8,0.75,8,99433.875,4.5,0.06732640352330627,0.28062457551093234,0.6666666666666666,0,1,1,1.0,0.0,3538,0.9732899943470887,0.817118597644481,3.91,27,14,1,1,0.525,0,86374,7
REP0398,GAR041,USER356,10.308054743333392,0.08843253969826642,0,0,0.8,0.7692307692307693,13,108443.92307692308,5.461538461538462,0.09462280967985631,0.23638069205339082,0.6666666666666666,1,1,0,1.0,0.0,3752,0.9177771855010661,0.856154243029229,3.86,15,14,1,1,0.551,0,101983,6
REP0399,GAR023,USER398,9.200107992343918,0.09803817770856821,0,0,0.3,0.6666666666666666,9,132158.0,4.111111111111111,0.06925861317120872,0.3177276335411597,1.0,1,1,1,0.8333333333333334,0.16666666666666666,3040,1.1327302631578948,0.7648381409846956,3.9,15,18,1,1,0.506,0,96686,6
REP0400,GAR012,USER399,16.113493647886987,0.05843342222080239,0,0,1.0,0.7272727272727273,22,109157.5,5.045454545454546,0.07812754044392511,0.20574488077498343,0.3333333333333333,0,0,1,0.6,0.4,3681,0.9354794892692203,0.8626813252705658,4.18,72,30,0,0,0.611,0,424867,12
REP0401,GAR018,USER145,10.345127079687552,0.08814356974373709,0,0,0.8,0.75,12,82725.33333333333,3.25,0.08610241355934557,0.3761785115301142,0.3333333333333333,0,0,1,0.8571428571428571,0.14285714285714285,2235,1.5407158836689039,0.8040476850568339,3.85,21,13,0,1,0.571,0,21569,1
REP0402,GAR035,USER039,18.186678730865598,0.052119494677903826,0,0,0.8,0.625,8,23076.125,2.625,0.4412019421950666,0.3849129802849238,0.0,0,0,0,1.0,0.0,2506,1.3741021548284118,0.8006243213897937,3.64,15,1,0,0,0.579,0,26511,2
REP0403,GAR099,USER004,14.278766782865477,0.06545030853677666,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,1.0,1,1,1,0.4,0.6,3536,0.9738404977375565,0.7742062984620035,4.1,103,28,1,1,0.578,0,105444,3
REP0404,GAR062,USER290,1.1560259798499704,0.46381630339611496,1,1,0.3,0.6666666666666666,6,30917.833333333332,3.5,0.4444369699836957,0.42044986134335793,0.6666666666666666,1,0,1,0.5,0.5,2339,1.4722103463018383,0.8818159980783089,4.1,55,22,1,0,0.601,0,22026,3
REP0405,GAR057,USER151,17.732483400379103,0.0533832049187756,0,0,1.0,0.7,10,67765.3,5.3,0.15632151231422392,0.2207874513885492,0.0,0,0,0,0.5,0.5,2465,1.3969574036511156,0.8736687582752865,3.83,15,6,1,0,0.634,1,39131,6
REP0406,GAR027,USER307,10.9269130417048,0.08384399186137294,0,0,1.0,0.75,16,122500.125,4.625,0.06849819434535931,0.1968333004869414,0.6666666666666666,1,0,1,0.8,0.2,2904,1.1857782369146006,0.8740981869295059,4.45,153,4,1,1,0.796,1,356327,5
REP0407,GAR012,USER156,10.764865129739906,0.084998849453203,0,0,1.0,0.7272727272727273,22,109157.5,5.045454545454546,0.07812754044392511,0.20574488077498343,0.6666666666666666,0,1,1,0.6,0.4,3681,0.9354794892692203,0.906027129072857,4.18,72,30,0,1,0.771,1,25916,1
REP0408,GAR009,USER259,5.442865461923453,0.15521044260661312,0,0,1.0,0.875,8,228538.25,7.375,0.06899573123913177,0.2516930366882444,0.6666666666666666,1,1,0,0.5,0.5,3662,0.9403331512834516,0.8659140317933045,3.86,59,25,1,1,0.701,1,421010,7
REP0409,GAR027,USER037,8.267562955356386,0.10790323246976473,0,0,0.6,0.75,16,122500.125,4.625,0.06849819434535931,0.1968333004869414,1.0,1,1,1,0.8,0.2,2904,1.1857782369146006,0.8514988931827562,4.45,153,4,1,1,0.645,1,30611,1
REP0410,GAR023,USER272,16.332961923308627,0.05769354392080229,0,0,0.3,0.6666666666666666,9,132158.0,4.111111111111111,0.06925861317120872,0.3177276335411597,0.6666666666666666,0,1,1,0.8333333333333334,0.16666666666666666,3040,1.1327302631578948,0.866307183569019,3.9,15,18,1,0,0.526,0,104267,7
REP0411,GAR009,USER367,14.550815954689979,0.06430530738153387,0,0,0.8,0.875,8,228538.25,7.375,0.06899573123913177,0.2516930366882444,0.0,0,0,0,0.5,0.5,3662,0.9403331512834516,0.8493055900312764,3.86,59,25,1,0,0.681,0,273721,6
REP0412,GAR100,USER349,19.08383212439026,0.049791294500294965,0,0,0.3,0.5,12,50532.75,2.5,0.2385268799622957,0.3308410429790291,0.6666666666666666,1,0,1,0.625,0.375,4638,0.742453643811988,0.8726844583987441,4.19,56,1,1,0,0.564,0,28724,3
REP0413,GAR081,USER265,17.163745983205743,0.055054722793668395,0,0,0.3,0.5,4,101927.0,6.0,0.09358342802311401,0.14890977052086576,1.0,1,1,1,0.0,1.0,2697,1.2767890248424174,0.8136201932863527,3.88,26,30,1,1,0.589,0,244781,14
REP0414,GAR087,USER011,16.01688103608624,0.05876517546778318,0,0,0.8,0.75,4,183570.0,4.75,0.06417482338476682,0.23233995969073964,0.3333333333333333,0,0,1,0.5,0.5,3550,0.97,0.7923068154471647,4.01,54,16,1,1,0.617,0,95351,4
REP0415,GAR045,USER083,19.751315175480233,0.04818971672608012,0,0,0.3,0.75,12,67898.75,3.6666666666666665,0.11681414425277735,0.2858380626548852,0.0,0,0,0,1.0,0.0,2953,1.166102268879106,0.8715488023153967,3.81,19,10,1,0,0.484,0,68658,5
REP0416,GAR045,USER068,13.301974800210813,0.06992041406654274,0,0,0.3,0.75,12,67898.75,3.6666666666666665,0.11681414425277735,0.2858380626548852,0.0,0,0,0,1.0,0.0,2953,1.166102268879106,0.8473454897531063,3.81,19,10,1,1,0.668,0,14286,3
REP0417,GAR049,USER298,10.027751361645448,0.09068031797289182,0,0,0.3,0.7142857142857143,7,70500.42857142857,4.0,0.12646371960100128,0.3164309725825327,0.3333333333333333,0,0,1,0.16666666666666666,0.8333333333333334,2217,1.5532250789354984,0.8598515451423955,4.02,42,11,0,1,0.639,1,45159,6
REP0418,GAR001,USER137,16.165084680594145,0.05825779590417881,0,0,0.6,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,0.3333333333333333,0,0,1,0.0,1.0,3824,0.9004968619246861,0.8719790434341728,4.14,32,3,1,1,0.737,1,26698,1
REP0419,GAR045,USER145,17.301794406424385,0.0546394510720203,0,0,0.3,0.75,12,67898.75,3.6666666666666665,0.11681414425277735,0.2858380626548852,0.3333333333333333,0,0,1,1.0,0.0,2953,1.166102268879106,0.8616505712971807,3.81,19,10,1,1,0.569,0,24358,2
REP0420,GAR001,USER071,7.295412605342403,0.12054855467417994,0,0,0.8,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,0.6666666666666666,1,0,1,0.0,1.0,3824,0.9004968619246861,0.7512549943653314,4.14,32,3,1,1,0.532,0,60945,6
REP0421,GAR062,USER234,11.974750740336447,0.07707277157095267,0,0,0.3,0.6666666666666666,6,30917.833333333332,3.5,0.4444369699836957,0.42044986134335793,0.3333333333333333,1,0,0,0.5,0.5,2339,1.4722103463018383,0.9031277651675451,4.1,55,22,1,0,0.519,0,23475,3
REP0422,GAR020,USER002,17.036969602508233,0.0554416857175908,0,0,0.8,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,0.3333333333333333,0,0,1,0.0,1.0,2286,1.5063429571303586,0.9054077106789491,4.05,48,28,1,0,0.582,0,10615,2
REP0423,GAR082,USER251,19.43009842297103,0.04894739023262012,0,0,1.0,0.6,15,151920.33333333334,5.933333333333334,0.07318126419344212,0.27538246515864934,0.3333333333333333,0,1,0,0.6,0.4,4344,0.7927025782688766,0.7804160771280971,3.75,21,14,0,0,0.561,0,296515,5
REP0424,GAR088,USER177,14.604343249666691,0.06408472205463438,0,0,0.8,0.3333333333333333,3,63555.666666666664,3.0,0.18542404516704458,0.36602540378443865,0.0,0,0,0,0.875,0.125,4342,0.7930677107323814,0.8880241917552364,3.99,18,16,1,0,0.623,0,39938,2
REP0425,GAR039,USER264,12.735019841158136,0.0728065930420731,0,0,0.3,0.7692307692307693,13,110417.30769230769,3.0,0.06272467872788043,0.26533119314590375,0.3333333333333333,0,0,1,0.8333333333333334,0.16666666666666666,4362,0.7894314534617148,0.7899682587476633,4.0,15,11,1,0,0.605,1,96448,3
REP0426,GAR039,USER069,11.458258972968993,0.0802680376262627,0,0,0.3,0.7692307692307693,13,110417.30769230769,3.0,0.06272467872788043,0.26533119314590375,0.3333333333333333,0,0,1,0.8333333333333334,0.16666666666666666,4362,0.7894314534617148,0.8595371072006586,4.0,15,11,1,1,0.638,1,487630,11
REP0427,GAR036,USER186,10.994952391517291,0.08336840092063974,0,0,0.8,1.0,12,122740.5,3.75,0.06382955510952525,0.361722535216416,1.0,1,1,1,0.2,0.8,3977,0.8658536585365854,0.8768346923647146,4.35,86,21,0,1,0.686,0,70971,4
REP0428,GAR073,USER280,12.051392359967226,0.07662017755801429,0,0,0.6,0.5,2,37905.0,4.0,0.20753268779897768,0.4142135623730951,0.3333333333333333,0,0,1,0.3333333333333333,0.6666666666666666,2901,1.1870044812133747,0.8533416810142432,4.1,15,5,1,1,0.705,1,10904,3
REP0429,GAR083,USER318,7.7442015084226234,0.1143614999078848,0,0,0.8,1.0,4,266487.5,8.0,0.049754620696818914,0.19675422795565722,0.3333333333333333,1,0,0,0.7142857142857143,0.2857142857142857,5714,0.6026426321316066,0.865331754326876,3.94,24,8,1,1,0.581,0,104436,7
REP0430,GAR015,USER240,8.557359882477968,0.10463140577486832,0,0,0.3,0.7777777777777778,9,51446.22222222222,4.111111111111111,0.2608742450478914,0.28391956322554057,0.3333333333333333,1,0,0,0.75,0.25,2666,1.291635408852213,0.8867212824895385,3.8,15,7,0,1,0.606,0,15045,1
REP0431,GAR025,USER135,16.325361247522892,0.057718854211076025,0,0,0.3,0.7857142857142857,14,86684.07142857143,6.142857142857143,0.11585119531442793,0.19150232340508494,0.3333333333333333,0,0,1,0.2,0.8,1805,1.9077562326869806,0.8216878757123898,4.23,68,27,1,0,0.677,1,105651,9
REP0432,GAR045,USER322,19.406184940167282,0.04900475041915416,0,0,0.3,0.75,12,67898.75,3.6666666666666665,0.11681414425277735,0.2858380626548852,0.0,0,0,0,1.0,0.0,2953,1.166102268879106,0.8472693613082383,3.81,19,10,1,0,0.593,0,16476,2
REP0433,GAR032,USER183,19.557760166846723,0.04864343157445183,0,0,1.0,1.0,13,94173.92307692308,4.846153846153846,0.09649372477062067,0.2229953989366737,0.6666666666666666,0,1,1,1.0,0.0,3077,1.1191095222619434,0.8334154382507863,4.14,95,30,1,1,0.706,1,21993,2
REP0434,GAR087,USER186,6.082515541806141,0.14119277170622146,0,0,0.3,0.75,4,183570.0,4.75,0.06417482338476682,0.23233995969073964,1.0,1,1,1,0.5,0.5,3550,0.97,0.88884561106407,4.01,54,16,1,1,0.595,0,314918,9
REP0435,GAR048,USER105,6.062017070828702,0.1416026030481761,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.6666666666666666,1,0,1,0.625,0.375,4567,0.753996058681848,0.8412288627855944,4.16,190,25,1,0,0.581,0,26068,3
REP0436,GAR063,USER010,17.161107645056237,0.05506272081770393,0,0,0.3,0.8888888888888888,9,99473.77777777778,4.444444444444445,0.07976527912695852,0.1939241756997937,0.3333333333333333,0,0,1,0.8,0.2,4577,0.7523487000218484,0.772553942967879,4.47,114,9,0,1,0.546,0,235623,11
REP0437,GAR005,USER105,15.813093288187286,0.059477455032179605,0,0,0.3,0.7142857142857143,14,86636.92857142857,5.0,0.1266465705408723,0.34709207640227174,0.3333333333333333,0,0,1,0.25,0.75,2925,1.1772649572649572,0.8124745529142785,3.95,28,30,1,1,0.517,0,75833,6
REP0438,GAR051,USER172,15.391588080035993,0.06100690153493682,0,0,0.3,0.6,10,149833.4,5.6,0.057506897699036504,0.1944796352188567,0.6666666666666666,0,1,1,0.625,0.375,3874,0.8888745482705214,0.7714762503627746,3.79,15,17,0,0,0.478,0,101594,3
REP0439,GAR024,USER333,6.396670671428802,0.1351959610507888,0,0,0.8,0.7142857142857143,14,57257.07142857143,3.7142857142857144,0.13780279689365127,0.31260737825928997,0.6666666666666666,1,0,1,0.2,0.8,2391,1.4401923881221246,0.8834417527019973,4.04,69,18,1,0,0.637,1,69397,5
REP0440,GAR062,USER047,1.8503151069792245,0.35083840293707175,1,1,0.3,0.6666666666666666,6,30917.833333333332,3.5,0.4444369699836957,0.42044986134335793,1.0,1,1,1,0.5,0.5,2339,1.4722103463018383,0.8848888426455798,4.1,55,22,1,1,0.726,1,51028,6
