record_id,garage_id,date,day_of_week,total_bays,occupied_bays,available_bays,utilization_rate,pending_jobs_queue,avg_job_duration_days,estimated_next_available_slot_days,current_workload_level
CAP05537,GAR016,2025-01-20,Monday,4,4,0,1.0,6,4.12,6.51,very_high
CAP05538,GAR016,2025-01-21,Tuesday,4,4,0,1.0,5,3.47,5.06,very_high
CAP05539,GAR016,2025-01-22,Wednesday,4,4,0,1.0,6,3.55,4.67,very_high
CAP05540,GAR016,2025-01-23,Thursday,4,3,1,0.75,2,3.37,0.94,high
CAP05541,GAR016,2025-01-24,Friday,4,3,1,0.75,5,3.57,1.95,high
CAP05542,GAR016,2025-01-25,Saturday,4,2,2,0.5,0,3.54,0.0,moderate
CAP05543,GAR016,2025-01-26,Sunday,4,2,2,0.5,0,3.05,0.0,moderate
CAP05544,GAR016,2025-01-27,Monday,4,3,1,0.75,2,4.26,1.34,high
CAP05545,GAR016,2025-01-28,Tuesday,4,3,1,0.75,2,3.01,0.87,high
CAP05546,GAR016,2025-01-29,Wednesday,4,3,1,0.75,1,2.86,0.38,high
CAP05547,GAR016,2025-01-30,Thursday,4,4,0,1.0,7,3.53,6.21,very_high
CAP05548,GAR016,2025-01-31,Friday,4,4,0,1.0,11,3.75,7.37,very_high
CAP05549,GAR016,2025-02-01,Saturday,4,4,0,1.0,11,3.65,6.13,very_high
CAP05550,GAR016,2025-02-02,Sunday,4,1,3,0.25,0,3.21,0.0,low
CAP05551,GAR016,2025-02-03,Monday,4,2,2,0.5,0,3.65,0.0,moderate
CAP05552,GAR016,2025-02-04,Tuesday,4,3,1,0.75,2,3.62,0.87,high
CAP05553,GAR016,2025-02-05,Wednesday,4,3,1,0.75,2,3.01,0.66,high
CAP05554,GAR016,2025-02-06,Thursday,4,2,2,0.5,0,3.34,0.0,moderate
CAP05555,GAR016,2025-02-07,Friday,4,2,2,0.5,0,3.5,0.0,moderate
CAP05556,GAR016,2025-02-08,Saturday,4,3,1,0.75,0,4.04,0.0,high
CAP05557,GAR016,2025-02-09,Sunday,4,2,2,0.5,0,4.04,0.0,moderate
CAP05558,GAR016,2025-02-10,Monday,4,3,1,0.75,1,4.19,0.61,high
CAP05559,GAR016,2025-02-11,Tuesday,4,3,1,0.75,0,3.47,0.0,high
CAP05560,GAR016,2025-02-12,Wednesday,4,1,3,0.25,0,3.43,0.0,low
CAP05561,GAR016,2025-02-13,Thursday,4,3,1,0.75,5,3.35,2.63,high
CAP05562,GAR016,2025-02-14,Friday,4,1,3,0.25,0,3.39,0.0,low
CAP05563,GAR016,2025-02-15,Saturday,4,2,2,0.5,0,3.29,0.0,moderate
CAP05564,GAR016,2025-02-16,Sunday,4,2,2,0.5,0,3.2,0.0,moderate
CAP05565,GAR016,2025-02-17,Monday,4,4,0,1.0,12,3.49,9.39,very_high
CAP05566,GAR016,2025-02-18,Tuesday,4,4,0,1.0,13,3.11,6.8,very_high
CAP05567,GAR016,2025-02-19,Wednesday,4,3,1,0.75,1,3.54,0.45,high
CAP05568,GAR016,2025-02-20,Thursday,4,2,2,0.5,0,3.26,0.0,moderate
CAP05569,GAR016,2025-02-21,Friday,4,3,1,0.75,3,3.17,1.19,high
CAP05570,GAR016,2025-02-22,Saturday,4,3,1,0.75,1,3.44,0.45,high
CAP05571,GAR016,2025-02-23,Sunday,4,1,3,0.25,0,3.76,0.0,low
CAP05572,GAR016,2025-02-24,Monday,4,3,1,0.75,0,3.37,0.0,high
CAP05573,GAR016,2025-02-25,Tuesday,4,3,1,0.75,2,4.22,1.33,high
CAP05574,GAR016,2025-02-26,Wednesday,4,3,1,0.75,5,3.58,2.66,high
CAP05575,GAR016,2025-02-27,Thursday,4,2,2,0.5,0,3.7,0.0,moderate
CAP05576,GAR016,2025-02-28,Friday,4,3,1,0.75,1,3.28,0.51,high
CAP05577,GAR016,2025-03-01,Saturday,4,2,2,0.5,0,3.0,0.0,moderate
CAP05578,GAR016,2025-03-02,Sunday,4,2,2,0.5,0,3.8,0.0,moderate
CAP05579,GAR016,2025-03-03,Monday,4,1,3,0.25,0,3.67,0.0,low
CAP05580,GAR016,2025-03-04,Tuesday,4,3,1,0.75,3,3.58,1.42,high
CAP05581,GAR016,2025-03-05,Wednesday,4,1,3,0.25,0,3.11,0.0,low
CAP05582,GAR016,2025-03-06,Thursday,4,3,1,0.75,11,3.95,6.28,very_high
CAP05583,GAR016,2025-03-07,Friday,4,3,1,0.75,4,3.67,1.48,high
CAP05584,GAR016,2025-03-08,Saturday,4,2,2,0.5,0,3.83,0.0,moderate
CAP05585,GAR016,2025-03-09,Sunday,4,2,2,0.5,0,3.71,0.0,moderate
CAP05586,GAR016,2025-03-10,Monday,4,3,1,0.75,1,3.81,0.47,high
CAP05587,GAR016,2025-03-11,Tuesday,4,2,2,0.5,0,3.34,0.0,moderate
CAP05588,GAR016,2025-03-12,Wednesday,4,2,2,0.5,0,3.68,0.0,moderate
CAP05589,GAR016,2025-03-13,Thursday,4,2,2,0.5,0,3.51,0.0,moderate
CAP05590,GAR016,2025-03-14,Friday,4,2,2,0.5,0,2.96,0.0,moderate
CAP05591,GAR016,2025-03-15,Saturday,4,2,2,0.5,0,3.34,0.0,moderate
CAP05592,GAR016,2025-03-16,Sunday,4,0,4,0.0,0,2.95,0.0,low
CAP05593,GAR016,2025-03-17,Monday,4,3,1,0.75,0,4.02,0.0,high
CAP05594,GAR016,2025-03-18,Tuesday,4,3,1,0.75,3,3.31,1.34,high
CAP05595,GAR016,2025-03-19,Wednesday,4,3,1,0.75,4,3.73,2.05,high
CAP05596,GAR016,2025-03-20,Thursday,4,1,3,0.25,0,3.28,0.0,low
CAP05597,GAR016,2025-03-21,Friday,4,4,0,1.0,15,3.57,9.08,very_high
CAP05598,GAR016,2025-03-22,Saturday,4,1,3,0.25,0,2.98,0.0,low
CAP05599,GAR016,2025-03-23,Sunday,4,1,3,0.25,0,3.35,0.0,low
CAP05600,GAR016,2025-03-24,Monday,4,2,2,0.5,0,3.28,0.0,moderate
CAP05601,GAR016,2025-03-25,Tuesday,4,4,0,1.0,4,3.74,3.31,very_high
CAP05602,GAR016,2025-03-26,Wednesday,4,2,2,0.5,0,3.05,0.0,moderate
CAP05603,GAR016,2025-03-27,Thursday,4,1,3,0.25,0,3.02,0.0,low
CAP05604,GAR016,2025-03-28,Friday,4,3,1,0.75,2,3.73,0.8,high
CAP05605,GAR016,2025-03-29,Saturday,4,2,2,0.5,0,3.79,0.0,moderate
CAP05606,GAR016,2025-03-30,Sunday,4,1,3,0.25,0,3.19,0.0,low
CAP05607,GAR016,2025-03-31,Monday,4,1,3,0.25,0,3.51,0.0,low
CAP05608,GAR016,2025-04-01,Tuesday,4,3,1,0.75,3,3.12,1.33,high
CAP05609,GAR016,2025-04-02,Wednesday,4,4,0,1.0,7,3.24,5.82,very_high
CAP05610,GAR016,2025-04-03,Thursday,4,3,1,0.75,0,4.03,0.0,high
CAP05611,GAR016,2025-04-04,Friday,4,3,1,0.75,4,3.29,1.52,high
CAP05612,GAR016,2025-04-05,Saturday,4,1,3,0.25,0,3.1,0.0,low
CAP05613,GAR016,2025-04-06,Sunday,4,2,2,0.5,0,3.07,0.0,moderate
CAP05614,GAR016,2025-04-07,Monday,4,4,0,1.0,6,3.28,5.33,very_high
CAP05615,GAR016,2025-04-08,Tuesday,4,2,2,0.5,0,3.09,0.0,moderate
CAP05616,GAR016,2025-04-09,Wednesday,4,2,2,0.5,0,4.12,0.0,moderate
CAP05617,GAR016,2025-04-10,Thursday,4,2,2,0.5,0,3.3,0.0,moderate
CAP05618,GAR016,2025-04-11,Friday,4,1,3,0.25,0,3.73,0.0,low
CAP05619,GAR016,2025-04-12,Saturday,4,2,2,0.5,0,3.75,0.0,moderate
CAP05620,GAR016,2025-04-13,Sunday,4,0,4,0.0,0,3.82,0.0,low
CAP05621,GAR016,2025-04-14,Monday,4,3,1,0.75,4,3.71,2.15,high
CAP05622,GAR016,2025-04-15,Tuesday,4,3,1,0.75,2,3.58,1.13,high
CAP05623,GAR016,2025-04-16,Wednesday,4,3,1,0.75,4,3.28,2.12,high
CAP05624,GAR016,2025-04-17,Thursday,4,2,2,0.5,0,4.11,0.0,moderate
CAP05625,GAR016,2025-04-18,Friday,4,4,0,1.0,10,3.8,7.08,very_high
CAP05626,GAR016,2025-04-19,Saturday,4,3,1,0.75,6,3.05,2.15,high
CAP05627,GAR016,2025-04-20,Sunday,4,1,3,0.25,0,3.83,0.0,low
CAP05628,GAR016,2025-04-21,Monday,4,4,0,1.0,5,3.31,4.29,very_high
CAP05629,GAR016,2025-04-22,Tuesday,4,2,2,0.5,0,3.0,0.0,moderate
CAP05630,GAR016,2025-04-23,Wednesday,4,3,1,0.75,4,3.77,2.07,high
CAP05631,GAR016,2025-04-24,Thursday,4,3,1,0.75,2,3.33,0.9,high
CAP05632,GAR016,2025-04-25,Friday,4,3,1,0.75,3,3.55,1.59,high
CAP05633,GAR016,2025-04-26,Saturday,4,1,3,0.25,0,2.95,0.0,low
CAP05634,GAR016,2025-04-27,Sunday,4,3,1,0.75,9,3.74,3.47,high
CAP05635,GAR016,2025-04-28,Monday,4,4,0,1.0,9,4.21,5.42,very_high
CAP05636,GAR016,2025-04-29,Tuesday,4,2,2,0.5,0,3.31,0.0,moderate
CAP05637,GAR016,2025-04-30,Wednesday,4,3,1,0.75,2,3.68,0.82,high
CAP05638,GAR016,2025-05-01,Thursday,4,3,1,0.75,4,4.07,2.22,high
CAP05639,GAR016,2025-05-02,Friday,4,1,3,0.25,0,3.24,0.0,low
CAP05640,GAR016,2025-05-03,Saturday,4,3,1,0.75,5,3.27,1.98,high
CAP05641,GAR016,2025-05-04,Sunday,4,3,1,0.75,3,2.84,1.11,high
CAP05642,GAR016,2025-05-05,Monday,4,4,0,1.0,8,3.07,5.28,very_high
CAP05643,GAR016,2025-05-06,Tuesday,4,3,1,0.75,4,3.74,1.9,high
CAP05644,GAR016,2025-05-07,Wednesday,4,2,2,0.5,0,3.88,0.0,moderate
CAP05645,GAR016,2025-05-08,Thursday,4,4,0,1.0,14,3.68,9.04,very_high
CAP05646,GAR016,2025-05-09,Friday,4,2,2,0.5,0,3.33,0.0,moderate
CAP05647,GAR016,2025-05-10,Saturday,4,2,2,0.5,0,3.56,0.0,moderate
CAP05648,GAR016,2025-05-11,Sunday,4,3,1,0.75,2,3.58,1.01,high
CAP05649,GAR016,2025-05-12,Monday,4,2,2,0.5,0,3.98,0.0,moderate
CAP05650,GAR016,2025-05-13,Tuesday,4,3,1,0.75,4,3.66,2.34,high
CAP05651,GAR016,2025-05-14,Wednesday,4,3,1,0.75,3,3.38,1.17,high
CAP05652,GAR016,2025-05-15,Thursday,4,3,1,0.75,1,3.93,0.58,high
CAP05653,GAR016,2025-05-16,Friday,4,3,1,0.75,1,3.7,0.4,high
CAP05654,GAR016,2025-05-17,Saturday,4,0,4,0.0,0,3.13,0.0,low
CAP05655,GAR016,2025-05-18,Sunday,4,1,3,0.25,0,4.25,0.0,low
CAP05656,GAR016,2025-05-19,Monday,4,3,1,0.75,5,3.6,2.22,high
CAP05657,GAR016,2025-05-20,Tuesday,4,4,0,1.0,8,3.84,5.38,very_high
CAP05658,GAR016,2025-05-21,Wednesday,4,3,1,0.75,0,3.02,0.0,high
CAP05659,GAR016,2025-05-22,Thursday,4,3,1,0.75,4,3.15,1.29,high
CAP05660,GAR016,2025-05-23,Friday,4,4,0,1.0,10,3.36,5.96,very_high
CAP05661,GAR016,2025-05-24,Saturday,4,1,3,0.25,0,3.49,0.0,low
CAP05662,GAR016,2025-05-25,Sunday,4,1,3,0.25,0,3.52,0.0,low
CAP05663,GAR016,2025-05-26,Monday,4,0,4,0.0,0,3.38,0.0,low
CAP05664,GAR016,2025-05-27,Tuesday,4,2,2,0.5,0,3.16,0.0,moderate
CAP05665,GAR016,2025-05-28,Wednesday,4,4,0,1.0,9,3.74,8.0,very_high
CAP05666,GAR016,2025-05-29,Thursday,4,2,2,0.5,0,3.32,0.0,moderate
CAP05667,GAR016,2025-05-30,Friday,4,3,1,0.75,5,3.16,2.27,high
CAP05668,GAR016,2025-05-31,Saturday,4,2,2,0.5,0,3.19,0.0,moderate
CAP05669,GAR016,2025-06-01,Sunday,4,2,2,0.5,0,3.18,0.0,moderate
CAP05670,GAR016,2025-06-02,Monday,4,4,0,1.0,8,3.72,6.66,very_high
CAP05671,GAR016,2025-06-03,Tuesday,4,2,2,0.5,0,3.23,0.0,moderate
CAP05672,GAR016,2025-06-04,Wednesday,4,2,2,0.5,0,3.36,0.0,moderate
CAP05673,GAR016,2025-06-05,Thursday,4,3,1,0.75,3,3.22,1.21,high
CAP05674,GAR016,2025-06-06,Friday,4,3,1,0.75,0,3.97,0.0,high
CAP05675,GAR016,2025-06-07,Saturday,4,2,2,0.5,0,3.67,0.0,moderate
CAP05676,GAR016,2025-06-08,Sunday,4,3,1,0.75,4,4.04,2.14,high
CAP05677,GAR016,2025-06-09,Monday,4,3,1,0.75,1,3.1,0.39,high
CAP05678,GAR016,2025-06-10,Tuesday,4,3,1,0.75,4,3.92,1.7,high
CAP05679,GAR016,2025-06-11,Wednesday,4,3,1,0.75,8,3.35,2.89,high
CAP05680,GAR016,2025-06-12,Thursday,4,4,0,1.0,9,3.97,7.24,very_high
CAP05681,GAR016,2025-06-13,Friday,4,1,3,0.25,0,3.42,0.0,low
CAP05682,GAR016,2025-06-14,Saturday,4,1,3,0.25,0,3.53,0.0,low
CAP05683,GAR016,2025-06-15,Sunday,4,1,3,0.25,0,3.71,0.0,low
CAP05684,GAR016,2025-06-16,Monday,4,4,0,1.0,5,3.81,3.84,very_high
CAP05685,GAR016,2025-06-17,Tuesday,4,4,0,1.0,2,3.39,2.74,very_high
CAP05686,GAR016,2025-06-18,Wednesday,4,2,2,0.5,0,3.4,0.0,moderate
CAP05687,GAR016,2025-06-19,Thursday,4,4,0,1.0,8,3.92,6.33,very_high
CAP05688,GAR016,2025-06-20,Friday,4,3,1,0.75,2,3.49,0.75,high
CAP05689,GAR016,2025-06-21,Saturday,4,2,2,0.5,0,4.23,0.0,moderate
CAP05690,GAR016,2025-06-22,Sunday,4,1,3,0.25,0,3.67,0.0,low
CAP05691,GAR016,2025-06-23,Monday,4,3,1,0.75,5,3.23,2.58,high
CAP05692,GAR016,2025-06-24,Tuesday,4,1,3,0.25,0,3.3,0.0,low
CAP05693,GAR016,2025-06-25,Wednesday,4,3,1,0.75,8,3.42,2.81,high
CAP05694,GAR016,2025-06-26,Thursday,4,3,1,0.75,5,3.36,2.18,high
CAP05695,GAR016,2025-06-27,Friday,4,3,1,0.75,5,3.33,2.64,high
CAP05696,GAR016,2025-06-28,Saturday,4,4,0,1.0,8,3.57,5.28,very_high
CAP05697,GAR016,2025-06-29,Sunday,4,2,2,0.5,0,3.0,0.0,moderate
CAP05698,GAR016,2025-06-30,Monday,4,4,0,1.0,8,3.72,6.0,very_high
CAP05699,GAR016,2025-07-01,Tuesday,4,2,2,0.5,0,3.48,0.0,moderate
CAP05700,GAR016,2025-07-02,Wednesday,4,2,2,0.5,0,4.07,0.0,moderate
CAP05701,GAR016,2025-07-03,Thursday,4,1,3,0.25,0,4.03,0.0,low
CAP05702,GAR016,2025-07-04,Friday,4,4,0,1.0,7,3.59,6.33,very_high
CAP05703,GAR016,2025-07-05,Saturday,4,1,3,0.25,0,3.72,0.0,low
CAP05704,GAR016,2025-07-06,Sunday,4,2,2,0.5,0,3.85,0.0,moderate
CAP05705,GAR016,2025-07-07,Monday,4,4,0,1.0,10,4.11,7.77,very_high
CAP05706,GAR016,2025-07-08,Tuesday,4,3,1,0.75,4,3.26,2.09,high
CAP05707,GAR016,2025-07-09,Wednesday,4,3,1,0.75,2,3.67,1.19,high
CAP05708,GAR016,2025-07-10,Thursday,4,2,2,0.5,0,3.46,0.0,moderate
CAP05709,GAR016,2025-07-11,Friday,4,2,2,0.5,0,3.66,0.0,moderate
CAP05710,GAR016,2025-07-12,Saturday,4,4,0,1.0,12,3.77,9.28,very_high
CAP05711,GAR016,2025-07-13,Sunday,4,0,4,0.0,0,3.54,0.0,low
CAP05712,GAR016,2025-07-14,Monday,4,2,2,0.5,0,3.37,0.0,moderate
CAP05713,GAR016,2025-07-15,Tuesday,4,4,0,1.0,7,3.87,6.5,very_high
CAP05714,GAR016,2025-07-16,Wednesday,4,3,1,0.75,3,3.27,1.52,high
CAP05715,GAR016,2025-07-17,Thursday,4,2,2,0.5,0,3.81,0.0,moderate
CAP05716,GAR016,2025-07-18,Friday,4,2,2,0.5,0,3.73,0.0,moderate
CAP05717,GAR016,2025-07-19,Saturday,4,3,1,0.75,2,3.44,0.71,high
CAP05718,GAR016,2025-07-20,Sunday,4,0,4,0.0,0,3.41,0.0,low
CAP05719,GAR016,2025-07-21,Monday,4,4,0,1.0,8,3.81,6.07,very_high
CAP05720,GAR016,2025-07-22,Tuesday,4,4,0,1.0,8,3.31,5.46,very_high
CAP05721,GAR016,2025-07-23,Wednesday,4,2,2,0.5,0,3.79,0.0,moderate
CAP05722,GAR016,2025-07-24,Thursday,4,1,3,0.25,0,2.96,0.0,low
CAP05723,GAR016,2025-07-25,Friday,4,2,2,0.5,0,2.99,0.0,moderate
CAP05724,GAR016,2025-07-26,Saturday,4,3,1,0.75,5,3.41,2.32,high
CAP05725,GAR016,2025-07-27,Sunday,4,2,2,0.5,0,3.24,0.0,moderate
CAP05726,GAR016,2025-07-28,Monday,4,4,0,1.0,10,3.4,7.5,very_high
CAP05727,GAR016,2025-07-29,Tuesday,4,4,0,1.0,9,3.82,8.0,very_high
CAP05728,GAR016,2025-07-30,Wednesday,4,4,0,1.0,7,3.32,4.25,very_high
CAP05729,GAR016,2025-07-31,Thursday,4,2,2,0.5,0,3.05,0.0,moderate
CAP05730,GAR016,2025-08-01,Friday,4,1,3,0.25,0,3.48,0.0,low
CAP05731,GAR016,2025-08-02,Saturday,4,1,3,0.25,0,3.55,0.0,low
CAP05732,GAR016,2025-08-03,Sunday,4,2,2,0.5,0,4.1,0.0,moderate
CAP05733,GAR016,2025-08-04,Monday,4,3,1,0.75,5,3.44,1.83,high
CAP05734,GAR016,2025-08-05,Tuesday,4,1,3,0.25,0,3.23,0.0,low
CAP05735,GAR016,2025-08-06,Wednesday,4,3,1,0.75,6,3.68,3.54,high
CAP05736,GAR016,2025-08-07,Thursday,4,2,2,0.5,0,3.62,0.0,moderate
CAP05737,GAR016,2025-08-08,Friday,4,4,0,1.0,7,3.49,4.07,very_high
CAP05738,GAR016,2025-08-09,Saturday,4,1,3,0.25,0,3.62,0.0,low
CAP05739,GAR016,2025-08-10,Sunday,4,1,3,0.25,0,3.92,0.0,low
CAP05740,GAR016,2025-08-11,Monday,4,3,1,0.75,3,3.32,1.14,high
CAP05741,GAR016,2025-08-12,Tuesday,4,4,0,1.0,9,3.15,5.16,very_high
CAP05742,GAR016,2025-08-13,Wednesday,4,4,0,1.0,11,3.41,8.68,very_high
CAP05743,GAR016,2025-08-14,Thursday,4,4,0,1.0,13,4.46,7.8,very_high
CAP05744,GAR016,2025-08-15,Friday,4,2,2,0.5,0,3.51,0.0,moderate
CAP05745,GAR016,2025-08-16,Saturday,4,1,3,0.25,0,3.65,0.0,low
CAP05746,GAR016,2025-08-17,Sunday,4,1,3,0.25,0,3.19,0.0,low
CAP05747,GAR016,2025-08-18,Monday,4,4,0,1.0,12,3.85,8.98,very_high
CAP05748,GAR016,2025-08-19,Tuesday,4,4,0,1.0,11,3.25,5.62,very_high
CAP05749,GAR016,2025-08-20,Wednesday,4,2,2,0.5,0,3.03,0.0,moderate
CAP05750,GAR016,2025-08-21,Thursday,4,3,1,0.75,1,4.08,0.49,high
CAP05751,GAR016,2025-08-22,Friday,4,4,0,1.0,7,3.59,5.18,very_high
CAP05752,GAR016,2025-08-23,Saturday,4,2,2,0.5,0,3.6,0.0,moderate
CAP05753,GAR016,2025-08-24,Sunday,4,4,0,1.0,11,3.08,6.76,very_high
CAP05754,GAR016,2025-08-25,Monday,4,4,0,1.0,8,3.39,4.5,very_high
CAP05755,GAR016,2025-08-26,Tuesday,4,4,0,1.0,10,3.64,6.65,very_high
CAP05756,GAR016,2025-08-27,Wednesday,4,4,0,1.0,11,4.02,8.4,very_high
CAP05757,GAR016,2025-08-28,Thursday,4,4,0,1.0,15,3.96,9.94,very_high
CAP05758,GAR016,2025-08-29,Friday,4,2,2,0.5,0,3.47,0.0,moderate
CAP05759,GAR016,2025-08-30,Saturday,4,3,1,0.75,5,3.63,2.15,high
CAP05760,GAR016,2025-08-31,Sunday,4,2,2,0.5,0,3.73,0.0,moderate
CAP05761,GAR016,2025-09-01,Monday,4,2,2,0.5,0,3.55,0.0,moderate
CAP05762,GAR016,2025-09-02,Tuesday,4,4,0,1.0,10,3.52,6.09,very_high
CAP05763,GAR016,2025-09-03,Wednesday,4,3,1,0.75,3,3.19,1.49,high
CAP05764,GAR016,2025-09-04,Thursday,4,2,2,0.5,0,3.36,0.0,moderate
CAP05765,GAR016,2025-09-05,Friday,4,2,2,0.5,0,3.85,0.0,moderate
CAP05766,GAR016,2025-09-06,Saturday,4,0,4,0.0,0,3.65,0.0,low
CAP05767,GAR016,2025-09-07,Sunday,4,2,2,0.5,0,4.03,0.0,moderate
CAP05768,GAR016,2025-09-08,Monday,4,3,1,0.75,4,4.86,2.8,high
CAP05769,GAR016,2025-09-09,Tuesday,4,4,0,1.0,12,3.46,6.34,very_high
CAP05770,GAR016,2025-09-10,Wednesday,4,2,2,0.5,0,2.79,0.0,moderate
CAP05771,GAR016,2025-09-11,Thursday,4,4,0,1.0,13,3.65,8.28,very_high
CAP05772,GAR016,2025-09-12,Friday,4,3,1,0.75,3,3.17,1.2,high
CAP05773,GAR016,2025-09-13,Saturday,4,1,3,0.25,0,3.17,0.0,low
CAP05774,GAR016,2025-09-14,Sunday,4,2,2,0.5,0,3.34,0.0,moderate
CAP05775,GAR016,2025-09-15,Monday,4,3,1,0.75,0,3.47,0.0,high
CAP05776,GAR016,2025-09-16,Tuesday,4,4,0,1.0,8,3.44,4.69,very_high
CAP05777,GAR016,2025-09-17,Wednesday,4,4,0,1.0,8,2.88,4.98,very_high
CAP05778,GAR016,2025-09-18,Thursday,4,4,0,1.0,14,3.68,6.89,very_high
CAP05779,GAR016,2025-09-19,Friday,4,2,2,0.5,0,3.49,0.0,moderate
CAP05780,GAR016,2025-09-20,Saturday,4,1,3,0.25,0,2.89,0.0,low
CAP05781,GAR016,2025-09-21,Sunday,4,2,2,0.5,0,3.27,0.0,moderate
CAP05782,GAR016,2025-09-22,Monday,4,4,0,1.0,8,4.06,7.08,very_high
CAP05783,GAR016,2025-09-23,Tuesday,4,4,0,1.0,10,3.81,5.7,very_high
CAP05784,GAR016,2025-09-24,Wednesday,4,3,1,0.75,7,3.41,3.04,high
CAP05785,GAR016,2025-09-25,Thursday,4,4,0,1.0,6,3.77,4.05,very_high
CAP05786,GAR016,2025-09-26,Friday,4,2,2,0.5,0,3.93,0.0,moderate
CAP05787,GAR016,2025-09-27,Saturday,4,2,2,0.5,0,3.11,0.0,moderate
CAP05788,GAR016,2025-09-28,Sunday,4,2,2,0.5,0,3.99,0.0,moderate
CAP05789,GAR016,2025-09-29,Monday,4,3,1,0.75,3,3.12,1.23,high
CAP05790,GAR016,2025-09-30,Tuesday,4,3,1,0.75,4,3.63,2.1,high
CAP05791,GAR016,2025-10-01,Wednesday,4,3,1,0.75,1,3.26,0.45,high
CAP05792,GAR016,2025-10-02,Thursday,4,3,1,0.75,3,3.42,1.64,high
CAP05793,GAR016,2025-10-03,Friday,4,2,2,0.5,0,3.12,0.0,moderate
CAP05794,GAR016,2025-10-04,Saturday,4,2,2,0.5,0,3.02,0.0,moderate
CAP05795,GAR016,2025-10-05,Sunday,4,1,3,0.25,0,3.57,0.0,low
CAP05796,GAR016,2025-10-06,Monday,4,3,1,0.75,2,3.69,0.92,high
CAP05797,GAR016,2025-10-07,Tuesday,4,3,1,0.75,4,4.12,1.67,high
CAP05798,GAR016,2025-10-08,Wednesday,4,3,1,0.75,2,3.82,1.08,high
CAP05799,GAR016,2025-10-09,Thursday,4,1,3,0.25,0,3.44,0.0,low
CAP05800,GAR016,2025-10-10,Friday,4,3,1,0.75,3,3.28,1.22,high
CAP05801,GAR016,2025-10-11,Saturday,4,1,3,0.25,0,3.54,0.0,low
CAP05802,GAR016,2025-10-12,Sunday,4,1,3,0.25,0,4.13,0.0,low
CAP05803,GAR016,2025-10-13,Monday,4,4,0,1.0,7,3.88,4.49,very_high
CAP05804,GAR016,2025-10-14,Tuesday,4,3,1,0.75,2,3.58,1.01,high
CAP05805,GAR016,2025-10-15,Wednesday,4,2,2,0.5,0,3.67,0.0,moderate
CAP05806,GAR016,2025-10-16,Thursday,4,4,0,1.0,10,3.31,7.78,very_high
CAP05807,GAR016,2025-10-17,Friday,4,4,0,1.0,6,3.49,5.37,very_high
CAP05808,GAR016,2025-10-18,Saturday,4,2,2,0.5,0,3.94,0.0,moderate
CAP05809,GAR016,2025-10-19,Sunday,4,1,3,0.25,0,3.09,0.0,low
CAP05810,GAR016,2025-10-20,Monday,4,2,2,0.5,0,3.47,0.0,moderate
CAP05811,GAR016,2025-10-21,Tuesday,4,2,2,0.5,0,3.25,0.0,moderate
CAP05812,GAR016,2025-10-22,Wednesday,4,1,3,0.25,0,3.26,0.0,low
CAP05813,GAR016,2025-10-23,Thursday,4,3,1,0.75,5,3.74,3.04,high
CAP05814,GAR016,2025-10-24,Friday,4,2,2,0.5,0,3.6,0.0,moderate
CAP05815,GAR016,2025-10-25,Saturday,4,1,3,0.25,0,3.57,0.0,low
CAP05816,GAR016,2025-10-26,Sunday,4,3,1,0.75,3,3.45,1.4,high
CAP05817,GAR016,2025-10-27,Monday,4,4,0,1.0,8,3.84,6.24,very_high
CAP05818,GAR016,2025-10-28,Tuesday,4,2,2,0.5,0,3.14,0.0,moderate
CAP05819,GAR016,2025-10-29,Wednesday,4,2,2,0.5,0,3.55,0.0,moderate
CAP05820,GAR016,2025-10-30,Thursday,4,3,1,0.75,5,3.6,2.11,high
CAP05821,GAR016,2025-10-31,Friday,4,3,1,0.75,3,3.68,1.51,high
CAP05822,GAR016,2025-11-01,Saturday,4,2,2,0.5,0,3.94,0.0,moderate
CAP05823,GAR016,2025-11-02,Sunday,4,1,3,0.25,0,3.53,0.0,low
CAP05824,GAR016,2025-11-03,Monday,4,4,0,1.0,5,3.82,4.66,very_high
CAP05825,GAR016,2025-11-04,Tuesday,4,2,2,0.5,0,3.1,0.0,moderate
CAP05826,GAR016,2025-11-05,Wednesday,4,1,3,0.25,0,3.25,0.0,low
CAP05827,GAR016,2025-11-06,Thursday,4,3,1,0.75,5,3.76,2.23,high
CAP05828,GAR016,2025-11-07,Friday,4,3,1,0.75,2,3.95,0.82,high
CAP05829,GAR016,2025-11-08,Saturday,4,1,3,0.25,0,3.19,0.0,low
CAP05830,GAR016,2025-11-09,Sunday,4,1,3,0.25,0,3.07,0.0,low
CAP05831,GAR016,2025-11-10,Monday,4,4,0,1.0,8,3.82,5.33,very_high
CAP05832,GAR016,2025-11-11,Tuesday,4,1,3,0.25,0,3.47,0.0,low
CAP05833,GAR016,2025-11-12,Wednesday,4,1,3,0.25,0,3.04,0.0,low
CAP05834,GAR016,2025-11-13,Thursday,4,1,3,0.25,0,3.45,0.0,low
CAP05835,GAR016,2025-11-14,Friday,4,3,1,0.75,4,3.26,1.98,high
CAP05836,GAR016,2025-11-15,Saturday,4,0,4,0.0,0,3.78,0.0,low
CAP05837,GAR016,2025-11-16,Sunday,4,2,2,0.5,0,3.89,0.0,moderate
CAP05838,GAR016,2025-11-17,Monday,4,1,3,0.25,0,2.77,0.0,low
